"Order ID","Order Date","Unit Cost","Price","Order Qty","Cost of Sales","Sales","Profit","Channel","Promotion Name","Product Name","Manufacturer","Product Sub Category","Product Category","Region","City","Country"
"8664","8/19/2021","216.1209476691","279.99","18","3890.1770580437","4927.824","1037.6469419563","Reseller","North America Spring Promotion","Adventure Works 19"" Portable LCD HDTV M110 White","Adventure Works","Televisions","TV and Video","North America","Bethesda","United States"
"8663","6/28/2023","4.3343992158144","429","13","56.347189805587","5577","5520.6528101944","Phone","North America Holiday Promotion","Contoso Home Theater System 5.1 Channel M1500 White","Contoso, Ltd","Home Theater System","TV and Video","North America","Denver","United States"
"8662","2/23/2023","40.521115309389","179","12","486.25338371267","2094.3","1608.0466162873","In-store","North America Back-to-School Promotion","WWI LCD19W M100 White","Wide World Importers","Monitors","Computers","North America","Ithaca","United States"
"8661","11/4/2023","27.06947947992","248","9","243.62531531928","2232","1988.3746846807","Online","North America Spring Promotion","Proseware High-Performance Business-Class Laser Fax X200 White","Proseware, Inc.","Printers, Scanners & Fax","Computers","North America","Castle Rock","United States"
"8660","4/15/2023","212.62867933522","299","12","2551.5441520227","3588","1036.4558479773","Catalog","North America Back-to-School Promotion","SV Car Video TFT7 M7000 Silver","Southridge Video","Car Video","TV and Video","North America","Holyoke","United States"
"8659","11/18/2021","606.53076914693","1620","10","6065.3076914693","16200","10134.692308531","Reseller","No Discount","Fabrikam Independent Filmmaker 1"" 25mm X400 Blue","Fabrikam, Inc.","Camcorders","Cameras and camcorders ","North America","Lewisville","United States"
"8658","11/7/2021","189.36042076945","328","6","1136.1625246167","1876.16","739.99747538328","Phone","European Spring Promotion","Fabrikam SLR Camera 35"" M358 Blue","Fabrikam, Inc.","Digital SLR Cameras","Cameras and camcorders ","Europe","Koln","Germany"
"8657","10/14/2021","13.920032282535","15.5","4","55.680129130139","61.225","5.5448708698612","In-store","North America Spring Promotion","Contoso USB Optical Mouse E200 Grey","Contoso, Ltd","Computers Accessories","Computers","North America","Bethesda","United States"
"8656","11/21/2022","116.6312340601","499","10","1166.312340601","4990","3823.687659399","Online","No Discount","Contoso Projector 480p M481 Silver","Contoso, Ltd","Projectors & Screens","Computers","North America","North Harford","United States"
"8655","11/26/2022","282.65378840402","500","12","3391.8454608482","6000","2608.1545391518","Catalog","European Spring Promotion","SV Car Video LCD7W M7080 Silver","Southridge Video","Car Video","TV and Video","Europe","Amsterdam","the Netherlands"
"8654","10/11/2021","51.132491307894","179.99","9","460.19242177105","1601.911","1141.718578229","Reseller","North America Spring Promotion","Contoso DVD 12-Inch Player Portable M400 Black","Contoso, Ltd","Movie DVD","Music, Movies and Audio Books","North America","Edgerton","United States"
"8653","5/21/2024","126.98410150407","198","10","1269.8410150407","1980","710.15898495929","Phone","No Discount","A. Datum Point Shoot Digital Camera M500 Silver","A. Datum Corporation","Digital Cameras","Cameras and camcorders ","Asia","Taipei","Taiwan"
"8652","5/3/2024","113.35039302758","290","10","1133.5039302758","2900","1766.4960697242","In-store","No Discount","A. Datum Super-zoom Digital Camera X300 Silver","A. Datum Corporation","Digital Cameras","Cameras and camcorders ","Asia","Islamabad","Pakistan"
"8651","12/4/2021","123.74852221643","159.99","9","1113.7366999479","1343.916","230.17930005214","Online","Asian Spring Promotion","Contoso DVD 9-Inch Player Portable M300 Silver","Contoso, Ltd","Movie DVD","Music, Movies and Audio Books","Asia","Tokyo","Japan"
"8650","9/24/2022","123.8130192473","259.99","12","1485.7562309676","3065.2821","1579.5258690324","Catalog","European Spring Promotion","Contoso DVD 14-Inch Player Portable L100 White","Contoso, Ltd","Movie DVD","Music, Movies and Audio Books","Europe","Berlin","Germany"
"8649","6/19/2024","2.3542094043258","9.5","13","30.604722256235","121.6","90.995277743765","Reseller","North America Holiday Promotion","Contoso Education Essentials Bundle M300 Black","Contoso, Ltd","Computers Accessories","Computers","North America","Pasadena","United States"
"8648","12/30/2022","3.886408542182","39.9","20","77.72817084364","798","720.27182915636","Phone","No Discount","Contoso Dual USB Power Adapter - power adapter E300 White","Contoso, Ltd","Computers Accessories","Computers","Europe","Berlin","Germany"
"8647","6/18/2022","0.37694029895234","11.9","24","9.0465671748561","278.46","269.41343282514","In-store","North America Holiday Promotion","Contoso 90W AC/DC Power Adapter E300 Black","Contoso, Ltd","Computers Accessories","Computers","North America","North Harford","United States"
"8646","6/10/2023","54.844010843548","267","30","1645.3203253064","8010","6364.6796746936","Online","No Discount","The Phone Company Smart phones Unlocked M300 White","The Phone Company","Smart phones & PDAs ","Cell phones","North America","Seattle","United States"
"8645","1/3/2024","0.81467178314589","999","12","9.7760613977506","11688.3","11678.523938602","Online","Asian Summer Promotion","Contoso Projector 720p M621 Black","Contoso, Ltd","Projectors & Screens","Computers","Asia","Bangkok","Thailand"
"8644","8/17/2021","31.128942476909","35.99","13","404.67625219981","467.87","63.193747800189","Online","Asian Holiday Promotion","Contoso 2-Line Speakerphone M109 White","Contoso, Ltd","Home & Office Phones","Cell phones","Asia","Mumbai","India"
"8643","12/23/2023","14.487879638141","20.96","20","289.75759276282","419.2","129.44240723718","Online","No Discount","Contoso Wireless Laser Mouse E50 Grey","Contoso, Ltd","Computers Accessories","Computers","North America","Back River","United States"
"8642","1/20/2023","12.470217623144","13","20","249.40435246289","260","10.595647537112","Online","No Discount","Contoso Optical Wheel OEM PS/2 Mouse E60 Silver","Contoso, Ltd","Computers Accessories","Computers","North America","Seattle","United States"
"8641","7/26/2022","6.8053825858896","310","13","88.469973616564","3968","3879.5300263834","Online","North America Holiday Promotion","The Phone Company PDA Wifi 3.7-inch M250 Black","The Phone Company","Smart phones & PDAs ","Cell phones","North America","Trenton","United States"
"8640","11/14/2021","96.513651306018","186.9","10","965.13651306018","1869","903.86348693982","Online","No Discount","A. Datum Bridge Digital Camera M300 Green","A. Datum Corporation","Digital Cameras","Cameras and camcorders ","North America","North Harford","United States"
"8639","8/15/2021","143.3785114061","230","18","2580.8132053097","4128.5","1547.6867946903","Online","North America Spring Promotion","The Phone Company Touch Screen Phones 26-2.2"" M200 Gold","The Phone Company","Touch Screen Phones ","Cell phones","North America","Bethesda","United States"
"8638","8/10/2022","482.83988195165","599","16","7725.4381112264","9464.2","1738.7618887736","Online","European Holiday Promotion","Proseware Laptop16 M610 White","Proseware, Inc.","Laptops","Computers","Europe","Berlin","Germany"
"8637","7/12/2024","48.403410879096","329","13","629.24434142825","4178.3","3549.0556585717","Online","Asian Holiday Promotion","SV Car Video LCD7 M7001 Silver","Southridge Video","Car Video","TV and Video","Asia","Sydney","Australia"
"8636","1/8/2022","410.62985063291","599","12","4927.5582075949","6948.4","2020.8417924051","Online","Asian Summer Promotion","Proseware Laptop16 M610 White","Proseware, Inc.","Laptops","Computers","Asia","Beijing","China"
"8635","12/2/2022","34.494738758732","699","9","310.45264882859","6011.4","5700.9473511714","In-store","Asian Spring Promotion","Fabrikam Laptop15 M5000 White","Fabrikam, Inc.","Laptops","Computers","Asia","Beijing","China"
"8634","8/20/2022","87.370408334879","312","9","786.33367501391","2776.8","1990.4663249861","In-store","North America Spring Promotion","A. Datum SLR Camera M137 Grey","A. Datum Corporation","Digital SLR Cameras","Cameras and camcorders ","North America","Bacliff","United States"
"8633","8/25/2021","181.78299017707","358","9","1636.0469115937","3204.1","1568.0530884063","In-store","North America Spring Promotion","Contoso SLR Camera 35"" M358 Silver","Contoso, Ltd","Digital SLR Cameras","Cameras and camcorders ","North America","Holyoke","United States"
"8632","5/23/2024","93.093807527342","339","16","1489.5009204375","5220.6","3731.0990795625","In-store","European Holiday Promotion","Contoso Home Theater System 5.1 Channel M1520 Brown","Contoso, Ltd","Home Theater System","TV and Video","Europe","Berlin","Germany"
"8631","6/14/2022","567.51568244116","1530","8","4540.1254595293","11322","6781.8745404707","In-store","European Holiday Promotion","Fabrikam Independent Filmmaker 1/3"" 8.5mm X200 Blue","Fabrikam, Inc.","Camcorders","Cameras and camcorders ","Europe","Milan","Italy"
"8630","1/30/2022","58.914453579822","129","5","294.57226789911","645","350.42773210089","In-store","No Discount","The Phone Company Smart phones without camera E100 Black","The Phone Company","Smart phones & PDAs ","Cell phones","North America","Norfolk","United States"
"8629","10/21/2021","26.213133461938","28.99","18","471.83640231488","514.5725","42.736097685123","In-store","North America Spring Promotion","Contoso 2-Line Corded Cordless Telephone M202 White","Contoso, Ltd","Home & Office Phones","Cell phones","North America","North Harford","United States"
"8628","6/22/2024","143.23787712977","588","13","1862.092402687","7379.4","5517.307597313","In-store","Asian Holiday Promotion","A. Datum SLR Camera 35"" X358 Pink","A. Datum Corporation","Digital SLR Cameras","Cameras and camcorders ","Asia","Beijing","China"
"8627","3/15/2023","8.058964427229","14.99","240","1934.151462535","3597.6","1663.448537465","In-store","No Discount","Contoso Rubberized Skin BlackBerry E100 Black","Contoso, Ltd","Cell phones Accessories","Cell phones","Asia","Islamabad","Pakistan"
"8626","4/25/2022","105.54331672888","269.95","18","1899.7797011198","4859.1","2959.3202988802","Reseller","North America Back-to-School Promotion","Adventure Works Desktop PC1.60 ED160 Silver","Adventure Works","Desktops","Computers","North America","Parker","United States"
"8625","4/18/2022","138.41701341179","410","9","1245.7531207061","3567","2321.2468792939","Reseller","European Back-to-Scholl Promotion","Fabrikam Budget Moviemaker 2/3'' 17mm E100 White","Fabrikam, Inc.","Camcorders","Cameras and camcorders ","Europe","Valletta","Malta"
"8624","2/8/2022","25.445555072436","24.99","100","2544.5555072436","2499","-45.555507243632","Reseller","No Discount","Cigarette Lighter Adapter for Contoso Phones E110 White","Contoso, Ltd","Cell phones Accessories","Cell phones","North America","Everett","United States"
"8623","5/5/2024","272.91536593126","436.2","12","3274.9843911751","5234.4","1959.4156088249","Reseller","North America Back-to-School Promotion","Fabrikam SLR Camera 35"" X358 Grey","Fabrikam, Inc.","Digital SLR Cameras","Cameras and camcorders ","North America","Greeley","United States"
"8622","7/17/2022","13.897658937923","79","6","83.38595362754","442.4","359.01404637246","Reseller","North America Holiday Promotion","Proseware Fax Machine E100 Black","Proseware, Inc.","Printers, Scanners & Fax","Computers","North America","Alexandria","United States"
"8621","2/4/2022","113.17959191791","269.9","18","2037.2326545224","4804.22","2766.9873454776","Reseller","Asian Summer Promotion","WWI Desktop PC1.80 E1801 Silver","Wide World Importers","Desktops","Computers","Asia","Beijing","China"
"8620","9/23/2022","187.16253776721","326","9","1684.4628399049","2868.8","1184.3371600951","Reseller","North America Spring Promotion","WWI Laptop8.9 E0089 Black","Wide World Importers","Laptops","Computers","North America","Miami","United States"
"8619","6/13/2023","157.76945170173","293","10","1577.6945170173","2930","1352.3054829827","In-store","No Discount","The Phone Company Touch Screen Phones SAW/On-wall M806 Grey","The Phone Company","Touch Screen Phones ","Cell phones","Asia","Beijing","China"
"8618","8/18/2022","134.59272566608","231","9","1211.3345309947","2079","867.6654690053","In-store","North America Spring Promotion","A. Datum Full Frame Digital Camera X300 Azure","A. Datum Corporation","Digital Cameras","Cameras and camcorders ","North America","Georgetown","United States"
"8617","7/10/2024","41.804028466165","399","8","334.43222772932","2952.6","2618.1677722707","In-store","European Holiday Promotion","Contoso Home Theater System 5.1 Channel M1530 Silver","Contoso, Ltd","Home Theater System","TV and Video","Europe","Milan","Italy"
"8616","3/23/2023","202.24563373867","329","12","2426.9476048641","3849.3","1422.3523951359","In-store","North America Back-to-School Promotion","Contoso Home Theater System 2.1 Channel M1210 Brown","Contoso, Ltd","Home Theater System","TV and Video","North America","Fort Lauderdale","United States"
